# x_m,y_m,w_tr_right_m,w_tr_left_m
565340.6101033624,4404536.547353795,5.0,5.0
565341.4297995762,4404536.220427172,5.0,5.0
565342.2511425951,4404535.901267872,5.0,5.0
565343.0741043596,4404535.593195679,5.0,5.0
565343.8979315569,4404535.284030637,5.0,5.0
565344.721749232,4404534.975978545,5.0,5.0
565345.5455667394,4404534.667932804,5.0,5.0
565346.3693840738,4404534.359893416,5.0,5.0
565347.1948388804,4404534.060727934,5.0,5.0
565348.0219311711,4404533.770436348,5.0,5.0
565348.8498795332,4404533.4801585125,5.0,5.0
565349.6769621338,4404533.1909862105,5.0,5.0
565350.5049101525,4404532.900721076,5.0,5.0
565351.3319924041,4404532.611561476,5.0,5.0
565352.161568389,4404532.3312831605,5.0,5.0
565352.9927818797,4404532.059878706,5.0,5.0
565353.8239951979,4404531.788480592,5.0,5.0
565354.6552083434,4404531.517088819,5.0,5.0
565355.4864119623,4404531.246809977,5.0,5.0
565356.3176247493,4404530.975430898,5.0,5.0
565357.1513125945,4404530.71514623,5.0,5.0
565357.9857910709,4404530.462621379,5.0,5.0
565358.820269372,4404530.210102854,5.0,5.0
565359.6547474934,4404529.957590663,5.0,5.0
565360.4900910199,4404529.703985646,5.0,5.0
565361.3245687789,4404529.451486133,5.0,5.0
565362.1615029243,4404529.212294106,5.0,5.0
565362.9992464066,4404528.978648685,5.0,5.0
565363.8369990521,4404528.743903006,5.0,5.0
565364.6747421711,4404528.510270219,5.0,5.0
565365.5124851067,4404528.276643754,5.0,5.0
565366.3502371991,4404528.041917049,5.0,5.0
565367.1904270147,4404527.822710861,5.0,5.0
565368.0314355127,4404527.607944654,5.0,5.0
565368.8724531694,4404527.39207818,5.0,5.0
565369.71260506,4404527.177317145,5.0,5.0
565370.553622345,4404526.961463284,5.0,5.0
565371.3946300966,4404526.746722297,5.0,5.0
565372.2372193518,4404526.5474942485,5.0,5.0
565373.0806366337,4404526.351599562,5.0,5.0
565373.9240630702,4404526.154604599,5.0,5.0
565374.7674893171,4404525.9576159185,5.0,5.0
565375.610906034,4404525.761740077,5.0,5.0
565376.4543318993,4404525.564763986,5.0,5.0
565377.3001674952,4404525.386627718,5.0,5.0
565378.1460028988,4404525.208497695,5.0,5.0
565378.9918287728,4404525.031480465,5.0,5.0
565379.8376637963,4404524.853362953,5.0,5.0
565380.6834986251,4404524.675251708,5.0,5.0
565381.5301708175,4404524.499367233,5.0,5.0
565382.377558953,4404524.340094419,5.0,5.0
565383.2257937894,4404524.181941778,5.0,5.0
565384.0740377741,4404524.022688833,5.0,5.0
565384.9214253246,4404523.863434687,5.0,5.0
565385.7696689181,4404523.7041942105,5.0,5.0
565386.6178749545,4404523.549386058,5.0,5.0
565387.4676718486,4404523.408983717,5.0,5.0
565388.3183247813,4404523.268594987,5.0,5.0
565389.1681119383,4404523.129311528,5.0,5.0
565390.0179082383,4404522.988927756,5.0,5.0
565390.8676950018,4404522.849656697,5.0,5.0
565391.718309783,4404522.713718792,5.0,5.0
565392.5696498292,4404522.5932855345,5.0,5.0
565393.420999015,4404522.471751916,5.0,5.0
565394.2731948973,4404522.351338381,5.0,5.0
565395.1245436845,4404522.2298170775,5.0,5.0
565395.9758829285,4404522.109408435,5.0,5.0
565396.8280315036,4404521.994545833,5.0,5.0
565397.6809240072,4404521.892974629,5.0,5.0
565398.5346818867,4404521.79031047,5.0,5.0
565399.3875739818,4404521.688751469,5.0,5.0
565400.2404752168,4404521.58609211,5.0,5.0
565401.0933669073,4404521.484545354,5.0,5.0
565401.9470492282,4404521.390757446,5.0,5.0
565402.8014941425,4404521.308047729,5.0,5.0
565403.6550826092,4404521.225336631,5.0,5.0
565404.5095364532,4404521.141532564,5.0,5.0
565405.3639807433,4404521.058841026,5.0,5.0
565406.2175685911,4404520.976148142,5.0,5.0
565407.0727846,4404520.90343425,5.0,5.0
565407.9279256257,4404520.839577969,5.0,5.0
565408.7830664386,4404520.77572769,5.0,5.0
565409.6382070386,4404520.7118834155,5.0,5.0
565410.492500539,4404520.646931296,5.0,5.0
565411.3476407239,4404520.583099072,5.0,5.0
565412.203534101,4404520.531451036,5.0,5.0
565413.0593711669,4404520.486447527,5.0,5.0
565413.9152080119,4404520.441449957,5.0,5.0
565414.7710446424,4404520.39645834,5.0,5.0
565415.6268810596,4404520.351472682,5.0,5.0
565416.4818516753,4404520.307591985,5.0,5.0
565417.338431677,4404520.275902594,5.0,5.0
565418.1941084525,4404520.249743704,5.0,5.0
565419.0506318873,4404520.224704514,5.0,5.0
565419.9071644555,4404520.198564808,5.0,5.0
565420.762840568,4404520.172423582,5.0,5.0
565421.6193633478,4404520.147402073,5.0,5.0
565422.4749080314,4404520.136762062,5.0,5.0
565423.3312806498,4404520.129454431,5.0,5.0
565424.1876436768,4404520.123258987,5.0,5.0
565425.0440158386,4404520.115962983,5.0,5.0
565425.9003784165,4404520.109779179,5.0,5.0
565426.7567407754,4404520.103601212,5.0,5.0
565427.6129718384,4404520.112918133,5.0,5.0
565428.4691745727,4404520.125559865,5.0,5.0
565429.3253770673,4404520.138207325,5.0,5.0
565430.181579329,4404520.150860521,5.0,5.0
565431.0377813606,4404520.16351947,5.0,5.0
565431.8939831655,4404520.176184177,5.0,5.0
565432.750166012,4404520.191067326,5.0,5.0
565433.6063392692,4404520.207062572,5.0,5.0
565434.4625123076,4404520.223063588,5.0,5.0
565435.3186945012,4404520.237964065,5.0,5.0
565436.1748671157,4404520.253976663,5.0,5.0
565437.0310395253,4404520.269995065,5.0,5.0
565437.887221104,4404520.28491298,5.0,5.0
565438.7433931098,4404520.30094304,5.0,5.0
565439.5995649211,4404520.316978947,5.0,5.0
565440.4557365389,4404520.333020713,5.0,5.0
565441.3119173454,4404520.347962064,5.0,5.0
565442.1680885878,4404520.364015597,5.0,5.0
565443.0242596474,4404520.380075032,5.0,5.0
565443.8804399052,4404520.395034111,5.0,5.0
565444.7366106061,4404520.411105403,5.0,5.0
565445.5927811312,4404520.427182642,5.0,5.0
565446.4489608642,4404520.442159582,5.0,5.0
565447.304274803,4404520.458241376,5.0,5.0
565448.1604448142,4404520.474336561,5.0,5.0
565449.0166146589,4404520.490437757,5.0,5.0
565449.8727937202,4404520.505438742,5.0,5.0
565450.7289632348,4404520.521552023,5.0,5.0
565451.5851325879,4404520.537671366,5.0,5.0
565452.4413111628,4404520.5526905665,5.0,5.0
565453.2974801937,4404520.5688221,5.0,5.0
565454.1536490656,4404520.58495975,5.0,5.0
565455.00981778,4404520.601103542,5.0,5.0
565455.86599572,4404520.616147284,5.0,5.0
565456.7221641195,4404520.632303415,5.0,5.0
565457.5783323616,4404520.648465744,5.0,5.0
565458.4345098325,4404520.663528101,5.0,5.0
565459.2906777632,4404520.67970289,5.0,5.0
565460.1468455349,4404520.69588394,5.0,5.0
565461.0030131497,4404520.712071271,5.0,5.0
565461.859189993,4404520.7271587355,5.0,5.0
565462.7153572948,4404520.7433587,5.0,5.0
565463.571524436,4404520.75956501,5.0,5.0
565464.4277008007,4404520.774671539,5.0,5.0
565465.2838676211,4404520.790890619,5.0,5.0
565466.140034279,4404520.807116116,5.0,5.0
565466.9962101581,4404520.82224192,5.0,5.0
565467.8523764842,4404520.838480331,5.0,5.0
565468.7085426451,4404520.854725232,5.0,5.0
565469.5647086373,4404520.870976648,5.0,5.0
565470.4208838393,4404520.886128496,5.0,5.0
565471.2770494848,4404520.902393027,5.0,5.0
565472.1332149513,4404520.918664154,5.0,5.0
565472.9893896214,4404520.933835805,5.0,5.0
565473.8455547267,4404520.950120207,5.0,5.0
565474.7017196456,4404520.966411285,5.0,5.0
565475.5578843736,4404520.982709069,5.0,5.0
565476.4132020483,4404520.997900111,5.0,5.0
565477.269366387,4404521.014211394,5.0,5.0
565478.1255305231,4404521.030529469,5.0,5.0
565478.9817038323,4404521.045748315,5.0,5.0
565479.8378675536,4404521.06208007,5.0,5.0
565480.6940310585,4404521.078418708,5.0,5.0
565481.5502037194,4404521.09365823,5.0,5.0
565482.4063667785,4404521.110010738,5.0,5.0
565483.2625296084,4404521.126370222,5.0,5.0
565484.118692201,4404521.142736719,5.0,5.0
565484.9748639239,4404521.158004255,5.0,5.0
565485.8310260237,4404521.174384884,5.0,5.0
565486.6871878692,4404521.190772625,5.0,5.0
565487.5433588213,4404521.206061529,5.0,5.0
565488.3995201364,4404521.222463609,5.0,5.0
565489.2556811754,4404521.238872909,5.0,5.0
565490.1118419304,4404521.255289463,5.0,5.0
565490.9680117574,4404521.270607353,5.0,5.0
565491.8241719207,4404521.287038537,5.0,5.0
565492.680331776,4404521.303477091,5.0,5.0
565493.5365006732,4404521.3188171135,5.0,5.0
565494.3926598848,4404521.335270527,5.0,5.0
565495.2488187635,4404521.351731424,5.0,5.0
565496.1049772983,4404521.368199847,5.0,5.0
565496.9611448279,4404521.38356993,5.0,5.0
565497.8173026419,4404521.400053536,5.0,5.0
565498.6734600825,4404521.4165447885,5.0,5.0
565499.5296264822,4404521.431937848,5.0,5.0
565500.3857831367,4404521.448444537,5.0,5.0
565501.241939384,4404521.464959004,5.0,5.0
565502.0981045503,4404521.480375432,5.0,5.0
565502.9542599439,4404521.496905598,5.0,5.0
565503.810414892,4404521.513443678,5.0,5.0
565504.6665693814,4404521.529989715,5.0,5.0
565505.5218764944,4404521.545430458,5.0,5.0
565506.3780300277,4404521.5619925605,5.0,5.0
565507.2341830606,4404521.578562764,5.0,5.0
565508.0903449064,4404521.59403531,5.0,5.0
565508.9464968947,4404521.610621871,5.0,5.0
565509.8026483422,4404521.62721668,5.0,5.0
565510.6587992276,4404521.643819789,5.0,5.0
565511.5149588536,4404521.659325475,5.0,5.0
565512.3711085711,4404521.675945346,5.0,5.0
565513.2272576794,4404521.692573673,5.0,5.0
565514.0834154683,4404521.708104756,5.0,5.0
565514.9395633027,4404521.724750161,5.0,5.0
565515.795710474,4404521.741404184,5.0,5.0
565516.6518569659,4404521.75806688,5.0,5.0
565517.5080120505,4404521.773632585,5.0,5.0
565518.3641571141,4404521.7903128015,5.0,5.0
565519.2203014409,4404521.807001861,5.0,5.0
565520.0764542886,4404521.822594129,5.0,5.0
565520.9325970655,4404521.839301057,5.0,5.0
565521.7887390365,4404521.856017003,5.0,5.0
565522.6448894531,4404521.871636365,5.0,5.0
565523.5010297425,4404521.88837054,5.0,5.0
565524.3571691572,4404521.90511392,5.0,5.0
565525.2133076715,4404521.921866562,5.0,5.0
565526.0694545245,4404521.937522902,5.0,5.0
565526.9255911633,4404521.954294277,5.0,5.0
565527.781726827,4404521.971075108,5.0,5.0
565528.6378707385,4404521.98675986,5.0,5.0
565529.4940043687,4404522.003559813,5.0,5.0
565530.3501369404,4404522.020369423,5.0,5.0
565531.2062684256,4404522.037188757,5.0,5.0
565532.0624080314,4404522.052912318,5.0,5.0
565532.918537254,4404522.069751319,5.0,5.0
565533.7738090742,4404522.08659264,5.0,5.0
565534.6299451346,4404522.102346034,5.0,5.0
565535.4860707317,4404522.119215053,5.0,5.0
565536.3421950546,4404522.136094225,5.0,5.0
565537.1983180722,4404522.152983619,5.0,5.0
565538.0544489503,4404522.168777809,5.0,5.0
565538.9105692469,4404522.185687883,5.0,5.0
565539.7666881303,4404522.202608408,5.0,5.0
565540.6228147516,4404522.218433986,5.0,5.0
565541.478930693,4404522.235375653,5.0,5.0
565542.3350451108,4404522.252328,5.0,5.0
565543.1911671335,4404522.268185668,5.0,5.0
565544.047278372,4404522.285159633,5.0,5.0
565544.9033879647,4404522.302144523,5.0,5.0
565545.7594958686,4404522.319140417,5.0,5.0
565546.6156111864,4404522.335041999,5.0,5.0
565547.4717155709,4404522.352060165,5.0,5.0
565548.3278181336,4404522.369089591,5.0,5.0
565549.1839279578,4404522.385024986,5.0,5.0
565550.0400267299,4404522.402077196,5.0,5.0
565550.8961235352,4404522.419140922,5.0,5.0
565551.7522183241,4404522.436216251,5.0,5.0
565552.6083201547,4404522.452197944,5.0,5.0
565553.4644107547,4404522.469296763,5.0,5.0
565554.3204991856,4404522.486407458,5.0,5.0
565555.176594474,4404522.502424813,5.0,5.0
565556.032678391,4404522.51955954,5.0,5.0
565556.8887599718,4404522.536706417,5.0,5.0
565557.7448391581,4404522.553865539,5.0,5.0
565558.6009249464,4404522.569931741,5.0,5.0
565559.4569991559,4404522.587115647,5.0,5.0
565560.3130707897,4404522.604312089,5.0,5.0
565561.1691488181,4404522.620415929,5.0,5.0
565562.0252150998,4404522.637637735,5.0,5.0
565562.8804224236,4404522.6548644835,5.0,5.0
565563.7364921106,4404522.671006832,5.0,5.0
565564.5925498707,4404522.688267415,5.0,5.0
565565.4486046545,4404522.705541124,5.0,5.0
565566.3046563882,4404522.722828062,5.0,5.0
565567.160713979,4404522.739023177,5.0,5.0
565568.0167593843,4404522.756336891,5.0,5.0
565568.8728015155,4404522.773664144,5.0,5.0
565569.7288492454,4404522.789899916,5.0,5.0
565570.584884582,4404522.807254571,5.0,5.0
565571.4409164045,4404522.82462308,5.0,5.0
565572.2969446258,4404522.842005551,5.0,5.0
565573.1529780815,4404522.858297006,5.0,5.0
565574.0089988417,4404522.8757077325,5.0,5.0
565574.865015741,4404522.8931327425,5.0,5.0
565575.7210375778,4404522.909467096,5.0,5.0
565576.5770464711,4404522.926921015,5.0,5.0
565577.4330512292,4404522.944389544,5.0,5.0
565578.2890517522,4404522.9618728,5.0,5.0
565579.1450567875,4404522.97826588,5.0,5.0
565580.001048531,4404522.995778925,5.0,5.0
565580.8570357359,4404523.013307028,5.0,5.0
565581.7130271137,4404523.02974532,5.0,5.0
565582.5690049178,4404523.047303885,5.0,5.0
565583.424977861,4404523.064877843,5.0,5.0
565584.280954615,4404523.081362359,5.0,5.0
565585.1369174906,4404523.098967454,5.0,5.0
565585.9928751646,4404523.1165882815,5.0,5.0
565586.8488275207,4404523.134224958,5.0,5.0
565587.7047831675,4404523.150772681,5.0,5.0
565588.5607245057,4404523.168441395,5.0,5.0
565589.4166601516,4404523.186126295,5.0,5.0
565590.2725986768,4404523.202722612,5.0,5.0
565591.1285225418,4404523.22044023,5.0,5.0
565591.9835842456,4404523.238166031,5.0,5.0
565592.8394958118,4404523.255916792,5.0,5.0
565593.6954096633,4404523.272579454,5.0,5.0
565594.5513083559,4404523.290363826,5.0,5.0
565595.407200405,4404523.308165167,5.0,5.0
565596.2630942648,4404523.324878772,5.0,5.0
565597.1189725653,4404523.342714388,5.0,5.0
565597.9748437671,4404523.3605673,5.0,5.0
565598.8307162836,4404523.377332827,5.0,5.0
565599.686572813,4404523.3952206625,5.0,5.0
565600.5424217692,4404523.413126116,5.0,5.0
565601.3982629871,4404523.431049289,5.0,5.0
565602.2541048103,4404523.447885529,5.0,5.0
565603.1099300346,4404523.465844464,5.0,5.0
565603.9657470112,4404523.483821423,5.0,5.0
565604.8215640209,4404523.500711774,5.0,5.0
565605.6773639487,4404523.51872509,5.0,5.0
565606.533155087,4404523.536756725,5.0,5.0
565607.3889372478,4404523.554806773,5.0,5.0
565608.24471864,4404523.571770618,5.0,5.0
565609.1004822571,4404523.58985777,5.0,5.0
565609.9562363193,4404523.607963602,5.0,5.0
565610.8119889713,4404523.62498351,5.0,5.0
565611.6677233002,4404523.64312696,5.0,5.0
565612.5234474639,4404523.661289334,5.0,5.0
565613.3791612494,4404523.679470713,5.0,5.0
565614.2348727237,4404523.696566499,5.0,5.0
565615.0905650974,4404523.714786102,5.0,5.0
565615.946246444,4404523.7330249185,5.0,5.0
565616.8019247655,4404523.750178355,5.0,5.0
565617.6575833666,4404523.768455785,5.0,5.0
565618.5132302603,4404523.786752604,5.0,5.0
565619.3688733837,4404523.803964221,5.0,5.0
565620.2236403305,4404523.822290954,5.0,5.0
565621.0792506794,4404523.840646211,5.0,5.0
565621.9348483661,4404523.859021036,5.0,5.0
565622.7904412367,4404523.876310827,5.0,5.0
565623.6460128346,4404523.894724883,5.0,5.0
565624.501571017,4404523.913158588,5.0,5.0
565625.3571235648,4404523.930507328,5.0,5.0
565626.2126541235,4404523.94898038,5.0,5.0
565627.0681704885,4404523.967473113,5.0,5.0
565627.9236723916,4404523.98598553,5.0,5.0
565628.7791675178,4404524.003412982,5.0,5.0
565629.6346396643,4404524.02196473,5.0,5.0
565630.4900965312,4404524.040536114,5.0,5.0
565631.3455457344,4404524.058022464,5.0,5.0
565632.2009711835,4404524.076633024,5.0,5.0
565633.0563805086,4404524.0952631105,5.0,5.0
565633.9117734246,4404524.113912673,5.0,5.0
565634.7671574525,4404524.131476994,5.0,5.0
565635.622516659,4404524.15016531,5.0,5.0
565636.4778585833,4404524.168872896,5.0,5.0
565637.3331906754,4404524.186494988,5.0,5.0
565638.1884971219,4404524.20524083,5.0,5.0
565639.0437853944,4404524.224005647,5.0,5.0
565639.8990628726,4404524.241684632,5.0,5.0
565640.7543138667,4404524.260487036,5.0,5.0
565641.6095457805,4404524.279308039,5.0,5.0
565642.4647583034,4404524.298147489,5.0,5.0
565643.3199587314,4404524.315900499,5.0,5.0
565644.1751315414,4404524.33477635,5.0,5.0
565645.0302840456,4404524.353670142,5.0,5.0
565645.8854234646,4404524.371476907,5.0,5.0
565646.7405344123,4404524.390405967,5.0,5.0
565647.5956241324,4404524.409352347,5.0,5.0
565648.4506923164,4404524.428315813,5.0,5.0
565649.3048909246,4404524.446181362,5.0,5.0
565650.159915129,4404524.465178216,5.0,5.0
565651.0149168855,4404524.484191388,5.0,5.0
565651.8699032703,4404524.502115715,5.0,5.0
565652.7248592093,4404524.521160631,5.0,5.0
565653.5797917995,4404524.540220967,5.0,5.0
565654.4347007496,4404524.559296397,5.0,5.0
565655.2895930609,4404524.577281624,5.0,5.0
565656.1444538377,4404524.596386176,5.0,5.0
565656.9992901087,4404524.615504749,5.0,5.0
565657.8541088265,4404524.633531941,5.0,5.0
565658.7088952323,4404524.652677362,5.0,5.0
565659.5636563025,4404524.6718355995,5.0,5.0
565660.418398949,4404524.689901127,5.0,5.0
565661.2730084044,4404524.724555294,5.0,5.0
565662.1266733475,4404524.769157602,5.0,5.0
565662.9811675745,4404524.813782473,5.0,5.0
565663.8347813844,4404524.858408752,5.0,5.0
565664.6892239003,4404524.903056753,5.0,5.0
565665.5427855705,4404524.947705194,5.0,5.0
565666.396201113,4404525.011153716,5.0,5.0
565667.2495906036,4404525.074613084,5.0,5.0
565668.1029538024,4404525.138082829,5.0,5.0
565668.9562904782,4404525.201562462,5.0,5.0
565669.8096004054,4404525.265051484,5.0,5.0
565670.6619802733,4404525.336276789,5.0,5.0
565671.5142638372,4404525.418565424,5.0,5.0
565672.3665206204,4404525.500862922,5.0,5.0
565673.2187504156,4404525.583168758,5.0,5.0
565674.0709461243,4404525.666587957,5.0,5.0
565674.9222671606,4404525.748898218,5.0,5.0
565675.7734645401,4404525.846693863,5.0,5.0
565676.6246140655,4404525.9478135435,5.0,5.0
565677.4757362031,4404526.048939934,5.0,5.0
565678.3259767372,4404526.150061725,5.0,5.0
565679.1770368112,4404526.252305571,5.0,5.0
565680.0271946442,4404526.357861086,5.0,5.0
565680.8763823615,4404526.477786334,5.0,5.0
565681.7255424514,4404526.597716553,5.0,5.0
565682.5746747685,4404526.717651152,5.0,5.0
565683.4237791786,4404526.837589521,5.0,5.0
565684.2728488084,4404526.958637026,5.0,5.0
565685.1209691352,4404527.090736559,5.0,5.0
565685.9681673904,4404527.229464362,5.0,5.0
565686.8161913862,4404527.368205592,5.0,5.0
565687.6633337137,4404527.506937877,5.0,5.0
565688.5104412487,4404527.6467776215,5.0,5.0
565689.357520646,4404527.786618067,5.0,5.0
565690.2027576372,4404527.944137078,5.0,5.0
565691.0479667117,4404528.101656768,5.0,5.0
565691.8940011885,4404528.259187403,5.0,5.0
565692.7391475263,4404528.417812874,5.0,5.0
565693.5842724987,4404528.575330663,5.0,5.0
565694.4284626608,4404528.741687388,5.0,5.0
565695.2708582993,4404528.917978978,5.0,5.0
565696.1140793276,4404529.094279597,5.0,5.0
565696.9572724879,4404529.270577616,5.0,5.0
565697.7995847167,4404529.446861404,5.0,5.0
565698.642722219,4404529.623152143,5.0,5.0
565699.4831727466,4404529.81600661,5.0,5.0
565700.323582369,4404530.011070622,5.0,5.0
565701.163964485,4404530.206130071,5.0,5.0
565702.0043191409,4404530.401184255,5.0,5.0
565702.8446463993,4404530.596232465,5.0,5.0
565703.684060103,4404530.796797944,5.0,5.0
565704.5216607872,4404531.010618928,5.0,5.0
565705.3592344362,4404531.224433391,5.0,5.0
565706.196787853,4404531.437133517,5.0,5.0
565707.0343077274,4404531.650932771,5.0,5.0
565707.8718008922,4404531.864723365,5.0,5.0
565708.707481683,4404532.091769891,5.0,5.0
565709.5414041544,4404532.323214945,5.0,5.0
565710.3761460712,4404532.55576898,5.0,5.0
565711.2108685905,4404532.78720575,5.0,5.0
565712.0447060498,4404533.019728454,5.0,5.0
565712.8793564901,4404533.254465679,5.0,5.0
565713.7104771996,4404533.504653361,5.0,5.0
565714.5415724538,4404533.754829934,5.0,5.0
565715.372635625,4404534.006102325,5.0,5.0
565716.203680558,4404534.256254624,5.0,5.0
565717.0347006725,4404534.506393707,5.0,5.0
565717.8639303795,4404534.766467351,5.0,5.0
565718.6913766426,4404535.035368405,5.0,5.0
565719.5196505606,4404535.30426656,5.0,5.0
565720.3470484864,4404535.573139762,5.0,5.0
565721.1744226615,4404535.841998017,5.0,5.0
565722.001773376,4404536.110840647,5.0,5.0
565722.8264340572,4404536.397363887,5.0,5.0
565723.650219772,4404536.68386119,5.0,5.0
565724.4739756165,4404536.971450627,5.0,5.0
565725.2977159048,4404537.257915321,5.0,5.0
565726.1214269181,4404537.54547092,5.0,5.0
565726.9442290472,4404537.838539512,5.0,5.0
565727.7635252064,4404538.143739785,5.0,5.0
565728.5836512864,4404538.448932974,5.0,5.0
565729.4037560665,4404538.754108,5.0,5.0
565730.2229884955,4404539.059253922,5.0,5.0
565731.0430446287,4404539.365499267,5.0,5.0
565731.8595956687,4404539.683877355,5.0,5.0
565732.6752390272,4404540.00776866,5.0,5.0
565733.4908697554,4404540.3305319,5.0,5.0
565734.3064737188,4404540.654383642,5.0,5.0
565735.122065919,4404540.977106068,5.0,5.0
565735.9367662343,4404541.303123284,5.0,5.0
565736.7479401719,4404541.644601408,5.0,5.0
565737.5590956957,4404541.98605883,5.0,5.0
565738.3702332301,4404542.327495,5.0,5.0
565739.1813532229,4404542.66890938,5.0,5.0
565739.9924561232,4404543.010301446,5.0,5.0
565740.8009215067,4404543.361621644,5.0,5.0
565741.6076153591,4404543.72066265,5.0,5.0
565742.4134418633,4404544.079671617,5.0,5.0
565743.2200957217,4404544.439776662,5.0,5.0
565744.0267417138,4404544.798749438,5.0,5.0
565744.8333727224,4404545.157698492,5.0,5.0
565745.6347603481,4404545.534312226,5.0,5.0
565746.4361331897,4404545.9109029025,5.0,5.0
565747.2374839179,4404546.288579295,5.0,5.0
565748.0388286243,4404546.665122577,5.0,5.0
565748.8401600403,4404547.041641515,5.0,5.0
565749.6397217982,4404547.425882094,5.0,5.0
565750.4366471895,4404547.820054157,5.0,5.0
565751.2327012339,4404548.215302173,5.0,5.0
565752.0287510986,4404548.60941643,5.0,5.0
565752.8256318866,4404549.004624476,5.0,5.0
565753.6216589808,4404549.398688776,5.0,5.0
565754.4133166942,4404549.807105247,5.0,5.0
565755.2049308288,4404550.219934986,5.0,5.0
565755.9956920232,4404550.631621439,5.0,5.0
565756.7864349758,4404551.044392351,5.0,5.0
565757.5771767028,4404551.456028382,5.0,5.0
565758.3670256599,4404551.872068241,5.0,5.0
565759.1525129937,4404552.301353744,5.0,5.0
565759.9379914139,4404552.73061432,5.0,5.0
565760.7234529844,4404553.160959339,5.0,5.0
565761.5089151203,4404553.5901693,5.0,5.0
565762.2943699408,4404554.019353589,5.0,5.0
565763.0754801058,4404554.459566286,5.0,5.0
565763.8556812315,4404554.906403496,5.0,5.0
565764.635025103,4404555.3532071235,5.0,5.0
565765.4143626681,4404555.799985488,5.0,5.0
565766.193694464,4404556.246738401,5.0,5.0
565766.973012249,4404556.694575462,5.0,5.0
565767.7470907649,4404557.158984156,5.0,5.0
565768.5203223989,4404557.622249996,5.0,5.0
565769.2935403757,4404558.086600654,5.0,5.0
565770.0676043996,4404558.550934272,5.0,5.0
565770.8408232516,4404559.014124745,5.0,5.0
565771.6114157328,4404559.486144637,5.0,5.0
565772.3785310836,4404559.966986621,5.0,5.0
565773.145643051,4404560.447804047,5.0,5.0
565773.9135933616,4404560.929714477,5.0,5.0
565774.6807000662,4404561.410482487,5.0,5.0
565775.4478049298,4404561.891225708,5.0,5.0
565776.2096768002,4404562.3874363415,5.0,5.0
565776.9698367289,4404562.884717503,5.0,5.0
565777.730836154,4404563.383092091,5.0,5.0
565778.4918438473,4404563.8803326795,5.0,5.0
565779.2528416024,4404564.378658991,5.0,5.0
565780.0112503535,4404564.881378475,5.0,5.0
565780.7653124145,4404565.39513618,5.0,5.0
565781.5193646583,4404565.909980416,5.0,5.0
565782.2734170165,4404566.4248012975,5.0,5.0
565783.0274699674,4404566.939598839,5.0,5.0
565783.7815239879,4404567.454373061,5.0,5.0
565784.5312307451,4404567.980187237,5.0,5.0
565785.2783388646,4404568.511506797,5.0,5.0
565786.025448199,4404569.042803838,5.0,5.0
565786.7725592077,4404569.5740784025,5.0,5.0
565787.5196723492,4404570.105330547,5.0,5.0
565788.2659178949,4404570.638773181,5.0,5.0
565789.0060843698,4404571.186573885,5.0,5.0
565789.7462629871,4404571.733243112,5.0,5.0
565790.4864343514,4404572.281000612,5.0,5.0
565791.2266087944,4404572.8287366275,5.0,5.0
565791.9667867436,4404573.376451251,5.0,5.0
565792.7026353868,4404573.932990095,5.0,5.0
565793.4358652997,4404574.497257012,5.0,5.0
565794.1682481617,4404575.061496789,5.0,5.0
565794.9006450867,4404575.624606342,5.0,5.0
565795.6338867561,4404576.188811772,5.0,5.0
565796.3662825432,4404576.752990542,5.0,5.0
565797.0925954923,4404577.331531606,5.0,5.0
565797.817190948,4404577.9122599065,5.0,5.0
565798.5426416486,4404578.492975053,5.0,5.0
565799.2681077241,4404579.07256114,5.0,5.0
565799.9927181543,4404579.653231573,5.0,5.0
565800.7155911481,4404580.2383095,5.0,5.0
565801.4332608893,4404580.834428791,5.0,5.0
565802.1500851712,4404581.430523606,5.0,5.0
565802.8677658272,4404582.026606235,5.0,5.0
565803.5854524802,4404582.622670747,5.0,5.0
565804.3022946749,4404583.21871138,5.0,5.0
565805.0139218171,4404583.826904412,5.0,5.0
565805.723810804,4404584.439506582,5.0,5.0
565806.4328657218,4404585.050976124,5.0,5.0
565807.1427673075,4404585.663544013,5.0,5.0
565807.8518354916,4404586.274979729,5.0,5.0
565808.5600276062,4404586.889721626,5.0,5.0
565809.2612899556,4404587.51771543,5.0,5.0
565809.9625696503,4404588.144583608,5.0,5.0
565810.6638454179,4404588.772545291,5.0,5.0
565811.3651283379,4404589.400491182,5.0,5.0
565812.066418706,4404590.028421474,5.0,5.0
565812.7625340455,4404590.664068993,5.0,5.0
565813.4560269894,4404591.3074505655,5.0,5.0
565814.1486760152,4404591.950811695,5.0,5.0
565814.8413324759,4404592.594158089,5.0,5.0
565815.5348588118,4404593.236386031,5.0,5.0
565816.2275310096,4404593.879703545,5.0,5.0
565816.9115446378,4404594.538483364,5.0,5.0
565817.5964279593,4404595.196145317,5.0,5.0
565818.280456663,4404595.854897472,5.0,5.0
565818.9653445545,4404596.513641353,5.0,5.0
565819.6493893305,4404597.172366627,5.0,5.0
565820.3299813694,4404597.836603819,5.0,5.0
565821.0053840389,4404598.509670222,5.0,5.0
565821.6816347383,4404599.183838153,5.0,5.0
565822.3570533162,4404599.856879231,5.0,5.0
565823.0324801891,4404600.529907973,5.0,5.0
565823.7079043338,4404601.204033644,5.0,5.0
