# x_m,y_m,w_tr_right_m,w_tr_left_m
3.084917826578021,-166.61488055810332,5.0,5.0
3.105842176824808,-167.72652885783464,5.0,5.0
3.1267762379720807,-168.83819985110313,5.0,5.0
3.1477203217800707,-169.94989406317472,5.0,5.0
3.168674760614522,-171.06161203607917,5.0,5.0
3.189639888238162,-172.17335432674736,5.0,5.0
3.210616063675843,-173.28512150701135,5.0,5.0
3.231603652355261,-174.39691417012364,5.0,5.0
3.2526030431035906,-175.5087329223752,5.0,5.0
3.273614637553692,-176.6205783924088,5.0,5.0
3.29378288181033,-177.7324595535174,5.0,5.0
3.31482016434893,-178.8443604335189,5.0,5.0
3.3358624096727,-179.95518404059112,5.0,5.0
3.356927219661884,-181.06714307889342,5.0,5.0
3.3780065219616517,-182.1791322613135,5.0,5.0
3.3991008359007537,-183.2911523329094,5.0,5.0
3.4202107053715736,-184.40320407040417,5.0,5.0
3.4413366968510672,-185.515288265422,5.0,5.0
3.4624794089468196,-186.62740573752671,5.0,5.0
3.4836394630838186,-187.7395573304966,5.0,5.0
3.504817509558052,-188.8517439123243,5.0,5.0
3.5251583789940923,-189.96397501975298,5.0,5.0
3.54637450305745,-191.07623432949185,5.0,5.0
3.5676107606850564,-192.1885314034298,5.0,5.0
3.5888596669537947,-193.2997616045177,5.0,5.0
3.6101386171067134,-194.41213720105588,5.0,5.0
3.63144017115701,-195.52455358859152,5.0,5.0
3.652765234699473,-196.63701183721423,5.0,5.0
3.674114755121991,-197.7495130514726,5.0,5.0
3.6954897301038727,-198.86205836664885,5.0,5.0
3.7168912023771554,-199.97464894875884,5.0,5.0
3.738320273696445,-201.08728600479662,5.0,5.0
3.7589224386028945,-202.19997981376946,5.0,5.0
3.780410244478844,-203.3127136072144,5.0,5.0
3.8019292921526358,-204.42549769300967,5.0,5.0
3.8234809207497165,-205.53833342064172,5.0,5.0
3.8450586480321363,-206.65011695306748,5.0,5.0
3.866679784376174,-207.76306018047035,5.0,5.0
3.888337961747311,-208.87605930678546,5.0,5.0
3.9100348305655643,-209.9891158286482,5.0,5.0
3.9317721182014793,-211.10223127901554,5.0,5.0
3.953551658662036,-212.215407227166,5.0,5.0
3.9745199981844053,-213.32865480706096,5.0,5.0
3.9963899571448565,-214.44195665977895,5.0,5.0
4.018308267695829,-215.55532393511385,5.0,5.0
4.040277186082676,-216.66875834669918,5.0,5.0
4.062299097655341,-217.7822616333142,5.0,5.0
4.084376513259485,-218.89583556819707,5.0,5.0
4.106504715280607,-220.00837709847838,5.0,5.0
4.128701305366121,-221.1220977725461,5.0,5.0
4.1509618166601285,-222.235894552432,5.0,5.0
4.173289371770807,-223.3497692970559,5.0,5.0
4.195687271072529,-224.4637238709256,5.0,5.0
4.217304123565555,-225.57777037564665,5.0,5.0
4.239853415521793,-226.69189028441906,5.0,5.0
4.262484097504057,-227.8060956094414,5.0,5.0
4.2852002766449,-228.92038817796856,5.0,5.0
4.308006284409203,-230.03476978559047,5.0,5.0
4.3309066912624985,-231.14924218133092,5.0,5.0
4.353906329954043,-232.26380704622716,5.0,5.0
4.377003610716201,-233.37736134789884,5.0,5.0
4.400217335554771,-234.4921158766374,5.0,5.0
4.423546424834058,-235.60696737468243,5.0,5.0
4.446996849030256,-236.72191708162427,5.0,5.0
4.469720912748016,-237.83697718568146,5.0,5.0
4.493433309486136,-238.95212639961392,5.0,5.0
4.517286907997914,-240.06737637799233,5.0,5.0
4.5412890198640525,-241.1827274747193,5.0,5.0
4.565447311382741,-242.29817971214652,5.0,5.0
4.589769813697785,-243.41373274940997,5.0,5.0
4.614264931180514,-244.5293858209625,5.0,5.0
4.638941439334303,-245.6451376825571,5.0,5.0
4.663802613737062,-246.75988162774593,5.0,5.0
4.688869760371745,-247.87582502514124,5.0,5.0
4.7132941951276734,-248.99187191110104,5.0,5.0
4.73879149032291,-250.10799451731145,5.0,5.0
4.764519366901368,-251.22420002985746,5.0,5.0
4.7904885886237025,-252.34048277512193,5.0,5.0
4.81671014346648,-253.4568360298872,5.0,5.0
4.843195191817358,-254.57325192075223,5.0,5.0
4.869954994181171,-255.68972131889313,5.0,5.0
4.897000833414495,-256.8062337357551,5.0,5.0
4.924343904596753,-257.92277721036226,5.0,5.0
4.951995210023597,-259.03933821618557,5.0,5.0
4.979965412756428,-260.15590155590326,5.0,5.0
5.0074091801652685,-261.27135633304715,5.0,5.0
5.036047316738404,-262.38787145819515,5.0,5.0
5.065032711485401,-263.50433250237256,5.0,5.0
5.094372950610705,-264.62071689683944,5.0,5.0
5.124074318795465,-265.7370001496747,5.0,5.0
5.154141551931389,-266.85315590538085,5.0,5.0
5.184577574254945,-267.96915600355715,5.0,5.0
5.215383229311556,-269.08497061394155,5.0,5.0
5.246557018836029,-270.20056842267513,5.0,5.0
5.278094832669012,-271.3159168642014,5.0,5.0
5.309142428217456,-272.43099369108677,5.0,5.0
5.341384619940072,-273.5457420377061,5.0,5.0
5.3739538511727005,-274.6590302642435,5.0,5.0
5.406846653437242,-275.77304204460233,5.0,5.0
5.440036417217925,-276.8866356369108,5.0,5.0
5.473499579937197,-277.9997794125229,5.0,5.0
5.480139798717573,-279.1127419080585,5.0,5.0
5.486160391010344,-280.22518070135266,5.0,5.0
5.492371478816494,-281.33706053253263,5.0,5.0
5.498725408338942,-282.4472501790151,5.0,5.0
5.517034934833646,-283.5578466709703,5.0,5.0
5.5387928552227095,-284.6678190426901,5.0,5.0
5.559729107073508,-285.7772000413388,5.0,5.0
5.580646137357689,-286.8859814442694,5.0,5.0
5.611648056423292,-287.994098986499,5.0,5.0
5.64762248203624,-289.10161026008427,5.0,5.0
5.683457347447984,-290.208566788584,5.0,5.0
5.719115501618944,-291.3149873856455,5.0,5.0
5.761331612244248,-292.4208619594574,5.0,5.0
5.811759494128637,-293.52510898467153,5.0,5.0
5.861088669509627,-294.63002311158925,5.0,5.0
5.910116221988574,-295.73341308534145,5.0,5.0
5.963915698230267,-296.83640291541815,5.0,5.0
6.0275585785275325,-297.9390147384256,5.0,5.0
6.090868081781082,-299.0413188273087,5.0,5.0
6.152985075721517,-300.14335014205426,5.0,5.0
6.218128572800197,-301.2440231097862,5.0,5.0
6.2947958945296705,-302.34445981681347,5.0,5.0
6.37111225805711,-303.44472086057067,5.0,5.0
6.447063518338837,-304.5437280796468,5.0,5.0
6.523527920478955,-305.6437201546505,5.0,5.0
6.613228815607727,-306.7424856889993,5.0,5.0
6.703433765680529,-307.8400741601363,5.0,5.0
6.792462620185688,-308.93761630449444,5.0,5.0
6.881185946171172,-310.0362356174737,5.0,5.0
6.9831838582176715,-311.1326080150902,5.0,5.0
7.086589233134873,-312.228982497938,5.0,5.0
7.189695978187956,-313.3242713846266,5.0,5.0
7.29168911697343,-314.42069928441197,5.0,5.0
7.405326792038977,-315.5160411261022,5.0,5.0
7.522107778931968,-316.61032307706773,5.0,5.0
7.638635280891322,-317.7035609036684,5.0,5.0
7.7549456235719845,-318.79797110613436,5.0,5.0
7.879546803073026,-319.8913303753361,5.0,5.0
8.00989516894333,-320.98364841286093,5.0,5.0
8.140032772440463,-322.07494399882853,5.0,5.0
8.270847596693784,-323.1674268441275,5.0,5.0
8.407441197778098,-324.2588768796995,5.0,5.0
8.55151844525244,-325.3481857459992,5.0,5.0
8.695435361587442,-326.4375846190378,5.0,5.0
8.840052677318454,-327.52707215957344,5.0,5.0
8.987926075002179,-328.61553675774485,5.0,5.0
9.146748611121438,-329.702951609157,5.0,5.0
9.305429300758988,-330.789352690801,5.0,5.0
9.463132636854425,-331.87584692053497,5.0,5.0
9.623280621366575,-332.96242149733007,5.0,5.0
9.796093519893475,-334.0457243733108,5.0,5.0
9.968814949155785,-335.1302166171372,5.0,5.0
10.14057026815135,-336.21369353774935,5.0,5.0
10.313085172674619,-337.29725107643753,5.0,5.0
10.50000149558764,-338.3775183679536,5.0,5.0
10.686834168387577,-339.45786465518177,5.0,5.0
10.872732093790546,-340.5382926315069,5.0,5.0
11.059396233409643,-341.6176898246631,5.0,5.0
11.257931916625239,-342.6948991967365,5.0,5.0
11.458952617365867,-343.7710645291954,5.0,5.0
11.659908715984784,-344.8472999939695,5.0,5.0
11.860802950221114,-345.9236043058336,5.0,5.0
12.071020739502273,-346.9977214690298,5.0,5.0
12.286290720920078,-348.0696694906801,5.0,5.0
12.501508297282271,-349.14167992491275,5.0,5.0
